"position.disgap","Type","LateralAcc"
-195,"Max",0.00408110863552229
-185,"Max",7.19647879062199
-175,"Max",18.7527442738606
-165,"Max",17.4460270499018
-155,"Max",0.000135782095813475
-145,"Max",0.00682104643734575
-135,"Max",12.9795522085748
-125,"Max",15.564124697521
-115,"Max",17.2960493325815
-105,"Max",10.6315243505075
-95,"Max",8.65469489833055
-85,"Max",8.87802085192072
-75,"Max",15.7662007389523
-65,"Max",8.36968533930428
-55,"Max",5.93992882554474
-45,"Max",0.0132444905573487
-35,"Max",0.0191091911162241
-25,"Max",17.3526994474878
-15,"Max",12.5197225040401
-5,"Max",7.33967613036575
5,"Max",5.1223370663089
15,"Max",56.1377286793812
25,"Max",15.3916221977559
35,"Max",7.32119133993329
45,"Max",11.4819389086442
55,"Max",5.35833522704711
65,"Max",11.4303212111135
75,"Max",5.31208004525477
85,"Max",9.54372395960779
95,"Max",5.26369683564531
105,"Max",4.70671620593944
115,"Max",4.70271011790784
125,"Max",5.10322981895975
135,"Max",12.9681029610355
145,"Max",9.17161996223285
155,"Max",15.2632385782929
165,"Max",1.51797540739017
175,"Max",2.34522283628638
185,"Max",14.9646125180346
195,"Max",9.01744773301464
-195,"P85",0.00112232662328832
-185,"P85",1.80422119740405
-175,"P85",4.68828790500031
-165,"P85",8.95992452360661
-155,"P85",0.000135781707600079
-145,"P85",0.00201077121202841
-135,"P85",10.159688251545
-125,"P85",12.1257955687165
-115,"P85",4.32408870992737
-105,"P85",2.66799013907902
-95,"P85",2.16739715369337
-85,"P85",2.22330954713742
-75,"P85",11.9663276634351
-65,"P85",4.91507765543363
-55,"P85",1.48510435263028
-45,"P85",0.00341295917469599
-35,"P85",0.0049300519645248
-25,"P85",13.9115034958827
-15,"P85",4.85989420766879
-5,"P85",4.3403990907241
5,"P85",2.52621425900352
15,"P85",18.6376839122295
25,"P85",12.9533781815633
35,"P85",5.87902267461672
45,"P85",11.075540070101
55,"P85",5.24143947551466
65,"P85",7.73620406605437
75,"P85",4.91912902981824
85,"P85",9.45483593414687
95,"P85",4.87648137465025
105,"P85",4.6847751356461
115,"P85",4.42003159214402
125,"P85",4.74290442163747
135,"P85",6.72417671761369
145,"P85",5.75041032090775
155,"P85",6.8728007924519
165,"P85",1.23706310468665
175,"P85",1.795180951828
185,"P85",8.75507570720778
195,"P85",6.71909604329537
-195,"Median",0.000101896150956607
-185,"Median",0.000152754588761523
-175,"Median",7.4727293033912e-05
-165,"Median",0.000203672327254914
-155,"Median",7.31460770662723e-05
-145,"Median",0.000142378778998491
-135,"Median",0.00714208799493365
-125,"Median",8.22442906307655
-115,"Median",6.6393016437648e-05
-105,"Median",7.46800417823839e-05
-95,"Median",0.00212924876024878
-85,"Median",0.00236696369270773
-75,"Median",9.00043085966585
-65,"Median",0.00776141076832417
-55,"Median",8.91237228692884e-05
-45,"Median",8.45015725899196e-05
-35,"Median",4.92144886334601e-05
-25,"Median",6.34109602691928
-15,"Median",0.00170050603275711
-5,"Median",0.897636475867005
5,"Median",0.675964802087753
15,"Median",1.72820302546842
25,"Median",8.36471662128713
35,"Median",4.96701685533996
45,"Median",2.4298968474013
55,"Median",4.88504324600108
65,"Median",5.38366874911921
75,"Median",3.74257598504543
85,"Median",3.25608996611689
95,"Median",3.51861124421244
105,"Median",3.78673423306421
115,"Median",3.16127699130318
125,"Median",2.43575923572133
135,"Median",4.60459843628309
145,"Median",2.50977964729386
155,"Median",1.45944681798332
165,"Median",0.00294172961079465
175,"Median",0.00247506779098855
185,"Median",0.00462303042958005
195,"Median",0.00139406017281203
-195,"Avg",0.000736916548276881
-185,"Avg",1.20059777675906
-175,"Avg",3.12550491841559
-165,"Avg",3.92960967934409
-155,"Avg",7.62033812413839e-05
-145,"Avg",0.00126134586584294
-135,"Avg",3.70227898986153
-125,"Avg",8.4903187602605
-115,"Avg",2.88271399238729
-105,"Avg",1.77419207431009
-95,"Avg",1.44400895828374
-85,"Avg",1.4813316938945
-75,"Avg",7.41123774594233
-65,"Avg",2.0248142839137
-55,"Avg",0.990044989108212
-45,"Avg",0.00225823137196781
-35,"Avg",0.00323522207758659
-25,"Avg",7.13323858600239
-15,"Avg",2.47164107811947
-5,"Avg",2.07927844806289
5,"Avg",1.35645187820645
15,"Avg",11.1279520675847
25,"Avg",8.87813500610138
35,"Avg",4.54455126406209
45,"Avg",5.16268151614008
55,"Avg",4.00777450554393
65,"Avg",5.86053897718021
75,"Avg",3.41828679648602
85,"Avg",5.0994531050515
95,"Avg",3.45270808892913
105,"Avg",3.45462936638367
115,"Avg",3.320939354858
125,"Avg",2.96539811959536
135,"Avg",5.62138896628274
145,"Avg",3.26188077556201
155,"Avg",3.71022379191912
165,"Avg",0.44481593705069
175,"Avg",0.660692430971669
185,"Avg",3.61007905145455
195,"Avg",2.49552466724983
-195,"Min",2.454189190699e-07
-185,"Min",1.4181543942629e-07
-175,"Min",0
-165,"Min",0
-155,"Min",0
-145,"Min",0
-135,"Min",0
-125,"Min",0
-115,"Min",0
-105,"Min",0
-95,"Min",0
-85,"Min",0
-75,"Min",0
-65,"Min",0
-55,"Min",0
-45,"Min",0
-35,"Min",0
-25,"Min",0
-15,"Min",3.68041274262188e-05
-5,"Min",0
5,"Min",0.000203671677078675
15,"Min",0.00306850978639683
25,"Min",4.08750487646248
35,"Min",1.53650004700561
45,"Min",1.6654887350079
55,"Min",1.53376509470574
65,"Min",1.63429313511175
75,"Min",0.763994415963661
85,"Min",2.08062157922629
95,"Min",1.56757169012297
105,"Min",1.14594167508469
115,"Min",2.25422526967387
125,"Min",1.55455557937386
135,"Min",2.45477858970402
145,"Min",0.00161135663667094
155,"Min",0
165,"Min",0
175,"Min",0
185,"Min",9.6887771807345e-05
195,"Min",-6.66632502570463e-05
